step,speedX,speedY,speedZ,angle,trackPos,damage,rpm,gear,accel,brake,steer,targetSpeed,section,front,best_i,best_distance,anglePlan,severity,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
99858,37.2456,0.130555,0.216822,0.0735676,0.220399,0.0,6129.07,1,0.6,0.0,0.03101375640521519,175,SHALLOW,38.954,9,38.954,0,0.3503156481481481,7.26183,26.1538,147.992,67.925,51.411,45.879,43.4004,41.4476,40.1606,38.954,37.8205,36.7538,35.3622,33.8974,31.3815,27.1084,21.7916,16.9123,9.56062
99857,37.8612,0.136731,0.207891,0.0728556,0.217976,0.0,6242.24,1,0.6,0.0,0.03167377534987756,175,SHALLOW,38.843,9,38.843,0,0.3507421759259259,7.28863,26.4819,148.647,67.8642,51.3078,45.7701,43.29,41.3367,40.0496,38.843,37.71,36.6438,35.2528,33.7903,31.2822,27.0234,21.7256,16.8642,9.53862
99856,38.489,0.142529,0.215907,0.0720922,0.215543,0.0,6356.22,1,0.6,0.0,0.032207752768329406,175,SHALLOW,38.7357,9,38.7357,0,0.35115448611111105,7.31576,26.8183,149.408,67.8189,51.2125,45.6666,43.1843,41.23,39.9424,38.7357,37.6026,36.5365,35.146,33.6853,31.1848,26.9397,21.6602,16.8164,9.51643
99855,39.1291,0.145481,0.234858,0.0712964,0.213099,0.0,6471.71,1,0.6,0.0,0.032620281937802906,175,SHALLOW,38.6293,9,38.6293,0,0.35156333796296296,7.34343,27.1702,150.244,67.7821,51.1205,45.5654,43.0805,41.1246,39.8364,38.6293,37.4959,36.4299,35.0397,33.5805,31.0874,26.8559,21.5948,16.7683,9.4939
99854,39.7808,0.149496,0.258905,0.0704657,0.210644,0.0,6590.22,1,0.6,0.0,0.032914198992116096,175,SHALLOW,38.524,9,38.524,0,0.35196796296296295,7.3716,27.5377,151.16,67.7545,51.0325,45.4666,42.9785,41.0208,39.7317,38.524,37.3903,36.3242,34.9339,33.4757,30.99,26.772,21.529,16.7199,9.471
99853,40.444,0.151201,0.283324,0.0696089,0.20818,0.0,6713.28,1,0.6,0.0,0.03309561258415025,175,SHALLOW,38.4188,9,38.4188,0,0.35237220370370365,7.40037,27.9256,152.145,67.7331,50.9461,45.3685,42.877,40.9171,39.6271,38.4188,37.2847,36.2181,34.828,33.3704,30.8919,26.6874,21.4626,16.6709,9.44768
99852,41.1865,0.151748,0.306876,0.0701466,0.204732,0.0,6855.43,1,0.48,0.0,0.03392569358942107,175,SHALLOW,38.2962,9,38.2962,0,0.35284330555555554,7.43877,28.4087,153.274,67.7029,50.8436,45.2537,42.7584,40.7964,39.5053,38.2962,37.1616,36.095,34.7049,33.2477,30.7771,26.5869,21.3818,16.6097,9.41672
99851,41.8516,0.157286,0.325317,0.0708278,0.201907,0.0,6777.61,1,0.6,0.0,0.03529907902620972,175,SHALLOW,38.1771,9,38.1771,0,0.3533009583333333,7.47215,28.9066,154.476,67.6828,50.747,45.1434,42.6438,40.6794,39.3871,38.1771,37.0419,35.975,34.5849,33.128,30.6653,26.4904,21.306,16.5536,9.38984
99850,42.5368,0.162366,0.334792,0.0715104,0.19901,0.0,7097.43,1,0.48,0.0,0.03714940216148064,175,SHALLOW,38.0575,9,38.0575,0,0.35376053240740735,7.50629,29.4465,155.758,67.6678,50.6512,45.0332,42.5293,40.5621,39.2684,38.0575,36.9218,35.8544,34.4641,33.0073,30.5523,26.3928,21.2292,16.4967,9.36246
99849,43.2196,0.169443,0.339521,0.0721402,0.196037,0.0,7028.4,1,0.6,0.0,0.0393959382506596,175,SHALLOW,37.9446,9,37.9446,0,0.3541943611111111,7.54071,30.0125,157.259,67.6823,50.5698,44.9338,42.4238,40.4529,39.1571,37.9446,36.8078,35.7394,34.3483,32.8912,30.4427,26.2979,21.1539,16.4405,9.33492
99848,43.9243,0.17666,0.339878,0.0727272,0.193003,0.0,7375.72,1,0.48,0.0,0.04197183035181935,175,SHALLOW,37.8376,9,37.8376,0,0.35460551851851846,7.57541,30.6114,158.971,67.7229,50.5011,44.8434,42.3262,40.3506,39.0521,37.8376,36.6989,35.6295,34.237,32.7789,30.336,26.205,21.0798,16.3848,9.30724
99847,44.366,0.149184,0.0905326,0.0729232,0.189893,0.0,7941.86,1,0.48,0.0,0.044666301791585566,175,SHALLOW,37.783,9,37.783,0,0.35481532407407407,7.60716,31.0138,161.791,67.9452,50.53,44.8288,42.2954,40.3086,39.0034,37.783,36.6393,35.5654,34.1677,32.705,30.2625,26.1384,21.0239,16.3401,9.28191
99846,45.163,0.158337,0.0428671,0.073268,0.186714,0.0,7783.84,2,0.48,0.0,0.04753775577804315,175,SHALLOW,37.7085,9,37.7085,0,0.35510159722222223,7.64104,31.4717,164.412,68.1108,50.5247,44.7869,42.2401,40.2441,38.9336,37.7085,36.5608,35.4835,34.082,32.6156,30.1746,26.0603,20.9596,16.2901,9.25495
99845,45.4875,0.192702,0.0367843,0.0735209,0.183495,0.0,5741.3,2,0.6,0.0,0.05052550100469891,175,SHALLOW,37.6472,9,37.6472,0,0.35533714814814815,7.67446,31.857,167.478,68.3304,50.5464,44.7651,42.2023,40.1952,38.878,37.6472,36.4947,35.4132,34.0066,32.5359,30.0941,25.9879,20.8992,16.2424,9.22836
99844,45.4618,0.231283,0.0624214,0.0737313,0.180303,0.0,5757.66,2,0.6,0.0,0.05359091525969716,175,SHALLOW,37.5937,9,37.5937,0,0.35554272685185184,7.70721,32.192,170.847,68.5797,50.5827,44.7545,42.1742,40.1552,38.8307,37.5937,36.4357,35.3496,33.9375,32.4617,30.0177,25.919,20.8414,16.1962,9.20233
99843,45.4757,0.259001,0.0934796,0.0738202,0.177137,0.0,5256.53,2,0.6,0.0,0.05666570436743009,175,SHALLOW,37.5588,9,37.5588,0,0.35567683333333333,7.73851,32.4404,174.793,68.8963,50.6538,44.7706,42.17,40.1364,38.8034,37.5588,36.3943,35.3022,33.8835,32.4011,29.9525,25.8589,20.7896,16.154,9.17737
99842,45.8433,0.278656,0.121956,0.0738557,0.173978,0.0,5455.77,2,0.6,0.0,0.05972387700142374,175,SHALLOW,37.5331,9,37.5331,0,0.355775587962963,7.76933,32.6431,179.19,69.2525,50.7436,44.8007,42.1777,40.1286,38.7858,37.5331,36.3613,35.2631,33.8367,32.3472,29.8918,25.8026,20.7405,16.1135,9.15289
99841,46.2857,0.297056,0.149133,0.0738467,0.170807,0.0,5506.11,2,0.6,0.0,0.06274944076209236,175,SHALLOW,37.5155,9,37.5155,0,0.3558432175925926,7.79977,32.8069,183.355,69.6481,50.8509,44.8434,42.1964,40.1302,38.7774,37.5155,36.3359,35.2309,33.7962,32.299,29.835,25.7492,20.6934,16.0741,9.12861
99840,46.7312,0.3141,0.169258,0.0737701,0.167623,0.0,5558.97,2,0.6,0.0,0.06571847404407304,175,SHALLOW,37.5095,9,37.5095,0,0.3558662731481481,7.8297,32.9235,186.139,70.0966,50.9825,44.9041,42.2307,40.1454,38.7813,37.5095,36.3212,35.2085,33.7646,32.2587,29.7836,25.7003,20.6493,16.0365,9.10473
99839,47.1805,0.330843,0.189725,0.0736168,0.164421,0.0,5612.8,2,0.6,0.0,0.06860697899880364,175,SHALLOW,37.5167,9,37.5167,0,0.35583860648148147,7.85904,32.9939,188.398,70.6058,51.1416,44.985,42.2821,40.1761,38.7993,37.5167,36.3186,35.1974,33.7431,32.2274,29.7387,25.6562,20.6086,16.001,9.08127
99838,47.6331,0.349988,0.241816,0.0733493,0.161219,0.0,5667.42,2,0.6,0.0,0.07137533820749614,175,SHALLOW,37.5429,9,37.5429,0,0.3557379305555556,7.88723,33.0025,190.428,71.2006,51.3405,45.0955,42.359,40.2295,38.8384,37.5429,36.3338,35.2028,33.7367,32.2098,29.7047,25.62,20.5731,15.9688,9.05862
99837,48.09,0.363281,0.284897,0.0729991,0.15801,0.0,5723.18,2,0.6,0.0,0.0740044001559735,175,SHALLOW,37.5844,9,37.5844,0,0.3555784629629629,7.91468,32.9678,192.285,71.8694,51.5719,45.2294,42.4563,40.3006,38.8938,37.5844,36.363,35.2212,33.7421,32.2026,29.6793,25.5894,20.5415,15.9388,9.03649
99836,48.5506,0.376817,0.315612,0.0725734,0.154803,0.0,5780.52,2,0.6,0.0,0.0764797691056962,175,SHALLOW,37.6407,9,37.6407,0,0.3553621249999999,7.94131,32.8963,194.016,72.6148,51.8362,45.3871,42.5736,40.3896,38.9653,37.6407,36.4059,35.2522,33.7589,32.2055,29.6622,25.5639,20.5136,15.9112,9.01496
99835,49.0152,0.386931,0.331387,0.0720798,0.151594,0.0,5839.28,2,0.6,0.0,0.0787929555387093,175,SHALLOW,37.7113,9,37.7113,0,0.355090837962963,7.96731,32.7945,195.65,73.438,52.1326,45.5674,42.7105,40.4954,39.0523,37.7113,36.462,35.2954,33.7863,32.218,29.653,25.5431,20.4887,15.8853,8.99384
99834,49.4839,0.398021,0.332219,0.0715089,0.148389,0.0,5899.58,2,0.6,0.0,0.08093171351146929,175,SHALLOW,37.7981,9,37.7981,0,0.3547573009259259,7.99239,32.6606,197.216,74.3507,52.4661,45.7741,42.8696,40.6208,39.1572,37.7981,36.533,35.3523,33.8262,32.2415,29.6525,25.5277,20.4674,15.8618,8.97329
99833,49.9573,0.40682,0.322647,0.0708611,0.145187,0.0,5960.08,2,0.6,0.0,0.08288581576606507,175,SHALLOW,37.9019,9,37.9019,0,0.35435843981481485,8.01669,32.498,198.728,75.3617,52.8386,46.0083,43.052,40.7666,39.2807,37.9019,36.6196,35.4237,33.879,32.2764,29.6616,25.5177,20.45,15.8405,8.95335
99832,50.4355,0.415104,0.308749,0.0701409,0.141998,0.0,6020.64,2,0.6,0.0,0.08464721221297607,175,SHALLOW,38.0231,9,38.0231,0,0.3538927175925926,8.04008,32.3114,200.0,76.4774,53.2521,46.2709,43.2585,40.933,39.423,38.0231,36.7219,35.5094,33.9447,32.3229,29.6798,25.5129,20.4361,15.8215,8.93398
99831,50.9184,0.423625,0.295738,0.0693441,0.138819,0.0,6081.23,2,0.6,0.0,0.08620748611308379,175,SHALLOW,38.1629,9,38.1629,0,0.3533555231481481,8.06257,32.1009,200.0,77.711,53.71,46.5648,43.4909,41.1222,39.5857,38.1629,36.8414,35.611,34.0246,32.3818,29.7082,25.5137,20.426,15.8048,8.91523
99830,51.4059,0.430024,0.287669,0.0684822,0.135656,0.0,6142.16,2,0.6,0.0,0.08756376785991389,175,SHALLOW,38.3206,9,38.3206,0,0.3527495462962963,8.08425,31.8731,200.0,79.0661,54.2124,46.8887,43.7484,41.333,39.7683,38.3206,36.9772,35.7274,34.1176,32.4524,29.7457,25.5193,20.4193,15.7901,8.89701
99829,51.9088,0.440119,0.30856,0.0675652,0.13251,0.0,6181.8,2,0.6,0.0,0.08871791993030503,175,SHALLOW,38.4956,9,38.4956,0,0.35207709259259257,8.1051,31.6324,200.0,80.5497,54.7595,47.2424,44.031,41.5653,39.97,38.4956,37.1288,35.8583,34.2233,32.5339,29.7923,25.5291,20.4154,15.7774,8.87935
99828,52.4067,0.455899,0.384843,0.0666558,0.129397,0.0,6235.54,2,0.6,0.0,0.08969746929614765,175,SHALLOW,38.6789,9,38.6789,0,0.35137274537037033,8.12571,31.3993,200.0,82.1284,55.3336,47.6132,44.3266,41.8083,40.1812,38.6789,37.2878,35.9959,34.3346,32.6203,29.8423,25.5392,20.4117,15.7648,8.86187
99827,52.9023,0.467309,0.457839,0.0657098,0.126312,0.0,6302.02,2,0.6,0.0,0.09050702213751048,175,SHALLOW,38.8784,9,38.8784,0,0.35060614814814817,8.14563,31.1598,200.0,83.8458,55.952,48.0122,44.6457,42.071,40.4101,38.8784,37.4611,36.1463,34.4575,32.7166,29.9001,25.5523,20.4104,15.7536,8.84484
99826,53.3994,0.472341,0.505539,0.0646893,0.123255,0.0,6377.13,2,0.6,0.0,0.09113365024669175,175,SHALLOW,39.1013,9,39.1013,0,0.3497496342592592,8.16451,30.9041,200.0,85.7497,56.6319,48.4522,44.9984,42.3627,40.6651,39.1013,37.6558,36.3163,34.5977,32.828,29.9699,25.5713,20.4129,15.7449,8.82854
99825,53.9041,0.468966,0.525337,0.0635961,0.120221,0.0,6451.23,2,0.6,0.0,0.09156766750598105,175,SHALLOW,39.3485,9,39.3485,0,0.34879974537037034,8.18241,30.6348,200.0,87.8623,57.3773,48.9356,45.3865,42.6846,40.9471,39.3485,37.8728,36.5063,34.7553,32.9549,30.052,25.5967,20.4192,15.7386,8.81293
99824,54.4171,0.464718,0.528778,0.0624364,0.11721,0.0,6521.75,2,0.6,0.0,0.09180350678395958,175,SHALLOW,39.6205,9,39.6205,0,0.34775456018518514,8.19933,30.3549,200.0,90.206,58.1929,49.4638,45.8113,43.0374,41.2568,39.6205,38.112,36.7168,34.931,33.0973,30.1464,25.63,20.4295,15.7346,8.79796
99823,54.9379,0.458246,0.524915,0.0612316,0.11423,0.0,6589.16,2,0.6,0.0,0.0918449089117972,175,SHALLOW,39.9156,9,39.9156,0,0.3466206111111111,8.21553,30.0713,200.0,92.7914,59.076,50.0344,46.2702,43.4189,41.5919,39.9156,38.3717,36.9457,35.1227,33.2536,30.2513,25.6703,20.4425,15.7324,8.78354
99822,55.4651,0.452621,0.522541,0.0600062,0.111277,0.0,6654.95,2,0.6,0.0,0.09170651303339608,175,SHALLOW,40.2299,9,40.2299,0,0.3454128842592592,8.23119,29.7902,200.0,95.6263,60.0226,50.6436,46.7596,43.8254,41.9492,40.2299,38.6488,37.19,35.3278,33.4213,30.3649,25.716,20.457,15.7312,8.76943
99821,55.9969,0.453436,0.562579,0.058719,0.108358,0.0,6719.63,2,0.6,0.0,0.09138166669827705,175,SHALLOW,40.5733,9,40.5733,0,0.34409333796296293,8.24585,29.5016,200.0,98.7937,61.0569,51.3074,47.2926,44.2687,42.339,40.5733,38.952,37.4579,35.5532,33.6065,30.4922,25.7705,20.4752,15.7323,8.75608
99820,56.5344,0.447884,0.600811,0.0574149,0.105481,0.0,6784.71,2,0.6,0.0,0.09088364975847348,175,SHALLOW,40.9391,9,40.9391,0,0.3426877175925926,8.25993,29.2167,200.0,102.292,62.1679,52.0163,47.8611,44.7411,42.7541,40.9391,39.2747,37.7433,35.7938,33.8045,30.6291,25.8311,20.495,15.7344,8.74311
99819,57.0765,0.442741,0.630472,0.0561301,0.102641,0.0,6850.95,2,0.6,0.0,0.0902406448317659,175,SHALLOW,41.3211,9,41.3211,0,0.3412198472222222,8.27386,28.9431,200.0,106.121,63.3452,52.762,48.4572,45.2352,43.1879,41.3211,39.6117,38.0409,36.0446,34.011,30.7721,25.895,20.5146,15.7365,8.7303
99818,57.6233,0.434863,0.651898,0.0548782,0.0998357,0.0,6918.5,2,0.6,0.0,0.08948323938967849,175,SHALLOW,41.7177,9,41.7177,0,0.3396958749999999,8.28772,28.6824,200.0,110.311,64.5874,53.5422,49.0793,45.7497,43.6391,41.7177,39.9613,38.3495,36.3044,34.2245,30.9199,25.9614,20.5332,15.7381,8.71752
99817,58.1746,0.425506,0.663659,0.0536719,0.0970612,0.0,6987.79,2,0.6,0.0,0.08864388960749842,175,SHALLOW,42.1266,9,42.1266,0,0.3381246388888889,8.30173,28.4367,200.0,114.892,65.8933,54.3546,49.7242,46.2821,44.105,42.1266,40.3211,38.6668,36.571,34.4435,31.0711,26.0293,20.5502,15.7387,8.70461
99816,58.7303,0.417836,0.666691,0.0524908,0.0943197,0.0,7058.91,2,0.6,0.0,0.0877411396656232,175,SHALLOW,42.5533,9,42.5533,0,0.33648500462962955,8.31565,28.1998,200.0,119.961,67.2796,55.2095,50.4008,46.8386,44.5916,42.5533,40.6963,38.9973,36.8484,34.6714,31.2285,26.1005,20.5665,15.739,8.69178
99815,59.2908,0.407971,0.663638,0.0513298,0.0916112,0.0,7131.4,2,0.6,0.0,0.0867886648266074,175,SHALLOW,43.0,9,43.0,0,0.3347685185185185,8.32944,27.9709,168.841,125.606,68.7566,56.112,51.1125,47.423,45.1014,43.0,41.0884,39.3427,37.1382,34.909,31.3929,26.1755,20.5824,15.7392,8.67906
99814,59.8565,0.397313,0.65793,0.0501913,0.0889308,0.0,7204.76,2,0.6,0.0,0.08579991273746546,175,SHALLOW,43.4671,9,43.4671,0,0.3329736435185185,8.34315,27.749,149.719,131.927,70.3317,57.0644,51.8609,48.0358,45.6357,43.4671,41.4985,39.7033,37.4404,35.157,31.5644,26.2545,20.5978,15.739,8.66635
99813,60.4456,0.392905,0.693591,0.0491058,0.0862808,0.0,7243.72,2,0.6,0.0,0.08479975040676987,175,SHALLOW,43.9493,9,43.9493,0,0.3311207453703704,8.3571,27.5391,135.019,138.978,71.9948,58.0585,52.6385,48.6706,46.1878,43.9493,41.9208,40.0741,37.7508,35.4112,31.7397,26.335,20.611,15.7377,8.65351
99812,61.0214,0.396226,0.758593,0.0481194,0.0836665,0.0,7311.78,2,0.6,0.0,0.08382943938194731,175,SHALLOW,44.4351,9,44.4351,0,0.32925401388888886,8.3717,27.3483,123.531,146.761,73.7212,59.0762,53.43,49.3139,46.7458,44.4351,42.3453,40.446,38.061,35.6642,31.9131,26.4131,20.6198,15.7337,8.64016
99811,61.5957,0.394781,0.816151,0.0471656,0.0810852,0.0,7393.53,2,0.6,0.0,0.08289517014338096,175,SHALLOW,44.9419,9,44.9419,0,0.32730658796296297,8.38627,27.1631,114.119,155.605,75.5633,60.1496,54.2613,49.9873,47.3288,44.9419,42.7875,40.8331,38.3836,35.927,32.093,26.4946,20.6278,15.7292,8.62688
99810,62.1723,0.384833,0.849741,0.0461952,0.0785268,0.0,7484.46,2,0.6,0.0,0.08198161391924005,175,SHALLOW,45.484,9,45.484,0,0.32522351851851844,8.40043,26.9756,106.136,165.915,77.5705,61.306,55.1534,50.7087,47.9525,45.484,43.2602,41.2469,38.7282,36.2082,32.2863,26.584,20.6392,15.7255,8.61385
99809,62.7584,0.368173,0.864297,0.0451945,0.0759964,0.0,7572.41,2,0.6,0.0,0.0810688401821331,175,SHALLOW,46.0675,9,46.0675,0,0.32298136574074077,8.41401,26.7839,99.247,175.088,79.7747,62.5613,56.1183,51.4869,48.6247,46.0675,43.7689,41.6919,39.0994,36.5112,32.4956,26.683,20.6557,15.7231,8.60126
99808,63.3545,0.348767,0.86873,0.044181,0.0734787,0.0,7655.32,2,0.6,0.0,0.08014943507071495,175,SHALLOW,46.691,9,46.691,0,0.3205855092592592,8.42731,26.591,93.2695,179.531,82.188,63.9165,57.1552,52.3209,49.3439,46.691,44.3121,42.1667,39.4951,36.8343,32.7191,26.7901,20.6764,15.7213,8.58887
99807,63.9586,0.331764,0.881367,0.0431695,0.0709788,0.0,7734.32,2,0.6,0.0,0.07922297544507047,175,SHALLOW,47.3535,9,47.3535,0,0.3180397916666666,8.44044,26.3991,88.0545,182.791,84.8244,65.3743,58.2648,53.2099,50.1091,47.3535,44.8881,42.67,39.9139,37.1763,32.9558,26.9046,20.7006,15.7196,8.57657
99806,64.5706,0.318058,0.920358,0.0421269,0.0685069,0.0,7809.79,2,0.6,0.0,0.0782730617247469,175,SHALLOW,48.0683,9,48.0683,0,0.31529310648148146,8.45302,26.2031,83.4127,185.512,87.7489,66.9659,59.4698,54.1724,50.9363,48.0683,45.5095,43.2123,40.3652,37.5448,33.2117,27.0302,20.7308,15.7193,8.56472
99805,65.1883,0.302752,0.952218,0.0411071,0.0660629,0.0,7886.12,2,0.6,0.0,0.07730962253456633,175,SHALLOW,48.8233,9,48.8233,0,0.312391949074074,8.46548,26.0107,79.3218,187.859,90.9467,68.6733,60.7543,55.194,51.8116,48.8233,46.1644,43.7831,40.8393,37.9315,33.4798,27.1622,20.7638,15.7188,8.55288
99804,65.8112,0.288007,0.976568,0.0401386,0.0636444,0.0,7963.68,2,0.6,0.0,0.07635419945633443,175,SHALLOW,49.6119,9,49.6119,0,0.3093616805555556,8.47822,25.8259,75.7213,189.923,94.4219,70.4901,62.1105,56.267,52.7283,49.6119,46.8468,44.3767,41.3313,38.3319,33.7565,27.2983,20.7985,15.7169,8.54088
99803,66.4394,0.2738,0.993329,0.0392286,0.0612462,0.0,8042.52,2,0.6,0.0,0.07542918201405685,175,SHALLOW,50.4342,9,50.4342,0,0.30620191666666663,8.49133,25.6484,72.5348,191.77,98.2032,72.4211,63.5411,57.3925,53.6868,50.4342,47.5565,44.9928,41.8403,38.7449,34.0413,27.438,20.8344,15.7134,8.5286
99802,67.0727,0.259902,1.0028,0.0383784,0.0588633,0.0,8123.19,2,0.6,0.0,0.07455503452237128,175,SHALLOW,51.2913,9,51.2913,0,0.3029084305555555,8.50491,25.4786,69.6951,193.441,102.33,74.4769,65.051,58.5738,54.6892,51.2913,48.2946,45.6318,42.3671,39.1714,34.334,27.5808,20.8715,15.7083,8.516
99801,67.7108,0.248518,1.00633,0.0375617,0.0565033,0.0,8206.14,2,0.6,0.0,0.07373667852185686,175,SHALLOW,52.1961,9,52.1961,0,0.2994316527777778,8.51854,25.3117,67.1244,194.983,106.893,76.6911,66.6633,59.828,55.7499,52.1961,49.0715,46.3033,42.9193,39.6175,34.6396,27.7304,20.9116,15.7025,8.50331
99800,68.3545,0.235115,1.00726,0.036769,0.0541636,0.0,8289.88,2,0.6,0.0,0.07297444061592542,175,SHALLOW,53.1553,9,53.1553,0,0.29574583796296294,8.53225,25.1467,64.7774,196.42,111.98,79.0899,68.3942,61.1664,56.878,53.1553,49.8935,47.0122,43.5009,40.0866,34.9603,27.8876,20.9552,15.696,8.49057
99799,69.0246,0.231594,1.05503,0.0360565,0.0518417,0.0,8334.06,2,0.6,0.0,0.07229396130535605,175,SHALLOW,54.1513,9,54.1513,0,0.2919186157407408,8.54656,24.99,62.6661,197.739,117.577,81.6448,70.2186,62.567,58.0536,54.1513,50.7442,47.744,44.0993,40.5676,35.2875,28.0471,20.9993,15.6874,8.4774
99798,69.6779,0.232254,1.10745,0.0354399,0.0495427,0.0,8415.88,2,0.6,0.0,0.0717236452721171,175,SHALLOW,55.179,9,55.179,0,0.28796958333333333,8.56162,24.8426,60.7691,198.944,123.727,84.3541,72.1316,64.0244,59.2712,55.179,51.619,48.4941,44.7104,41.0569,35.6189,28.207,21.0432,15.6762,8.46368
99797,70.329,0.229713,1.14954,0.0348363,0.047259,0.0,8514.15,2,0.6,0.0,0.07125193509731084,175,SHALLOW,56.277,9,56.277,0,0.28375041666666667,8.5766,24.6941,59.0001,200.0,130.717,87.3224,74.2042,65.5926,60.5765,56.277,52.5514,49.2918,45.3589,41.5753,35.969,28.377,21.0917,15.6674,8.45
99796,70.9842,0.215622,1.1729,0.034197,0.0449905,0.0,8620.03,2,0.6,0.0,0.07084720163264525,175,SHALLOW,57.4755,9,57.4755,0,0.2791450694444445,8.59112,24.5393,57.3156,200.0,138.862,90.6439,76.4975,67.3156,62.0053,57.4755,53.5664,50.1588,46.0622,42.137,36.3488,28.563,21.1481,15.6627,8.43669
99795,71.6499,0.196171,1.18484,0.0335053,0.0427297,0.0,8721.82,2,0.6,0.0,0.07047574672545018,175,SHALLOW,58.7937,9,58.7937,0,0.2740797638888889,8.605,24.3767,55.6992,200.0,148.515,94.4011,79.0586,69.2251,63.582,58.7937,54.6799,51.1078,46.8309,42.7501,36.7633,28.7678,21.2137,15.6628,8.42376
99794,72.3262,0.173138,1.20091,0.0327751,0.0404714,0.0,8817.7,2,0.48,0.0,0.07011543947481445,175,SHALLOW,60.2388,9,60.2388,0,0.2685268333333333,8.61846,24.2082,54.1543,200.0,160.06,98.6555,81.9165,71.3368,65.3174,60.2388,55.897,52.1427,47.6666,43.4154,37.2125,28.991,21.2881,15.6674,8.41117
99793,72.9252,0.167459,1.22982,0.0320506,0.0382309,0.0,8722.44,2,0.6,0.0,0.06976501652171152,175,SHALLOW,61.8012,9,61.8012,0,0.26252316666666664,8.63179,24.0385,52.6988,200.0,169.302,103.432,85.0714,73.6442,67.2023,61.8012,57.2077,53.2536,48.5609,44.1251,37.6903,29.2285,21.369,15.6754,8.39865
99792,73.5353,0.163826,1.25223,0.0314077,0.0360235,0.0,8951.33,2,0.6,0.0,0.06945528718588441,195,FAST_BEND,63.4483,9,63.4483,0,0.2561940324074074,8.64562,23.8751,51.3611,200.0,173.518,108.691,88.478,76.1061,69.2006,63.4483,58.5832,54.4148,49.4913,44.8606,38.1825,29.4716,21.4522,15.6847,8.3858
99791,74.2204,0.139755,1.27055,0.0306936,0.0338287,0.0,9063.37,2,0.48,0.0,0.0691472376314597,195,FAST_BEND,65.2853,9,65.2853,0,0.2491351898148148,8.6586,23.7023,50.0568,200.0,176.717,114.816,92.3661,78.8827,71.4399,65.2853,60.1111,55.7008,50.5183,45.6704,38.7236,29.7405,21.5474,15.7002,8.37354
99790,74.8364,0.129841,1.28456,0.0300083,0.0316467,0.0,8958.74,2,0.6,0.0,0.06885185414365201,195,FAST_BEND,67.2703,9,67.2703,0,0.24150764351851847,8.67172,23.5306,48.8291,200.0,179.336,121.79,96.6873,81.925,73.8751,67.2703,61.7538,57.0776,51.6127,46.5296,39.295,30.0234,21.6488,15.7187,8.36118
99789,75.4603,0.12592,1.29356,0.0294389,0.0294902,0.0,9194.75,2,0.48,0.0,0.06861579943526712,195,FAST_BEND,69.3555,9,69.3555,0,0.23349506944444443,8.68579,23.3678,47.7061,200.0,181.525,129.567,101.375,85.1728,76.4517,69.3555,63.4691,58.5081,52.7429,47.4125,39.8775,30.3092,21.7506,15.7377,8.34815
99788,76.0712,0.12015,1.29952,0.0288474,0.0273539,0.0,9110.36,2,0.6,0.0,0.06841837376930732,195,FAST_BEND,71.657,9,71.657,0,0.2246513425925926,8.69941,23.2005,46.6218,200.0,183.502,138.702,106.718,88.8132,79.315,71.657,65.3522,60.0713,53.9723,48.3688,40.5058,30.6174,21.8626,15.7618,8.33544
99787,76.7148,0.117659,1.32975,0.028355,0.025238,0.0,9329.26,2,0.6,0.0,0.06829576099344223,195,FAST_BEND,74.1021,9,74.1021,0,0.21525581944444444,8.71381,23.0398,45.6183,157.291,185.24,149.143,112.615,92.7532,82.3819,74.1021,67.339,61.7116,55.2543,49.3604,41.1523,30.932,21.9766,15.7871,8.32215
99786,77.4269,0.102846,1.36612,0.027814,0.0231323,0.0,9440.58,2,0.48,0.0,0.06821454429840265,195,FAST_BEND,76.8401,9,76.8401,0,0.20473480092592589,8.72766,22.872,44.6347,143.802,186.876,161.598,119.485,97.2486,85.8448,76.8401,69.5499,63.5276,56.6657,50.4474,41.8576,31.2751,22.1034,15.8188,8.3093
99785,78.0579,0.0994077,1.39827,0.0272836,0.0210393,0.0,9339.1,2,0.6,0.0,0.06817205175158399,195,FAST_BEND,79.86,9,79.86,0,0.19313055555555556,8.74144,22.7025,43.6907,132.511,188.394,167.767,127.419,102.315,89.7005,79.86,71.9702,65.5037,58.1913,51.6157,42.6106,31.6396,22.2393,15.8551,8.29644
99784,78.6942,0.0957806,1.41893,0.0268239,0.0189692,0.0,9590.65,2,0.48,0.0,0.06819148288476977,195,FAST_BEND,83.1367,9,83.1367,0,0.1805395324074074,8.75574,22.5365,42.8023,123.078,189.779,171.404,136.494,107.951,93.9291,83.1367,74.574,67.6151,59.8094,52.8465,43.3973,32.0174,22.3804,15.894,8.28325
99783,79.3152,0.085303,1.43157,0.0262869,0.0169067,0.0,9507.58,2,0.6,0.0,0.06822876328687656,195,FAST_BEND,86.8817,9,86.8817,0,0.16614902314814817,8.76919,22.3613,41.9191,114.732,191.126,174.323,147.485,114.564,98.8169,86.8817,77.5242,69.9912,61.6169,54.2137,44.2658,32.4335,22.5382,15.9411,8.27067
