step,speedX,speedY,speedZ,angle,trackPos,damage,rpm,gear,accel,brake,steer,targetSpeed,section,front,best_i,best_distance,anglePlan,severity,emergency_front_brake,stuck_counter,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
98095,99.8067,2.29482,0.61028,0.060762,0.241632,0.0,9994.78,3,0.88,0.0,0.21357740249718063,195,FAST_BEND,126.324,8,200.0,-0.5,0.0684863157894737,0.0,0,6.86448,17.0069,30.7176,74.1409,156.194,178.63,189.283,198.13,200.0,126.324,107.295,95.3444,82.4919,71.4912,57.2161,40.9517,27.9096,19.4825,9.94976
98094,100.646,1.51427,0.617705,0.0493975,0.238183,0.0,10028.0,3,0.88,0.0,0.20807166408064284,215,STRAIGHT,200.0,9,200.0,0,0.0,0.0,0,6.80873,16.4135,28.6829,62.8637,144.304,168.917,180.149,189.368,195.688,200.0,200.0,111.212,94.0562,79.9716,62.4669,43.5137,29.0248,19.9783,10.0236
98093,101.452,0.72484,0.624258,0.0367086,0.235087,0.0,10095.1,3,0.88,0.0,0.19070464867913794,215,STRAIGHT,192.273,9,192.273,0,0.0,0.0,0,6.7425,15.7905,26.7027,53.7659,128.085,157.35,169.49,179.254,185.879,192.273,198.473,200.0,111.721,92.3367,69.6999,46.8386,30.4121,20.5819,10.1156
98092,102.232,-0.0357477,0.630052,0.0235084,0.232463,0.0,10186.5,3,0.88,0.0,0.16304838697278928,215,STRAIGHT,181.959,9,181.959,0,0.0,0.0,0,6.67143,15.1861,24.9117,46.7513,99.4902,143.921,157.594,168.169,175.22,181.959,188.446,194.724,200.0,110.22,79.3549,50.9399,32.0333,21.2675,10.2204
98091,103.001,-0.746096,0.639323,0.0105026,0.230382,0.0,10282.6,3,0.88,0.0,0.12711438188814098,215,STRAIGHT,171.267,9,171.267,0,0.0,0.0,0,6.60011,14.6306,23.3657,41.4373,77.9022,127.676,144.538,156.401,164.062,171.267,178.126,184.709,193.556,200.0,92.0147,55.8052,33.8368,22.0051,10.3322
98090,103.769,-1.37689,0.653066,-0.00163305,0.228882,0.0,10374.1,3,0.88,0.0,0.08524611023906647,215,STRAIGHT,160.61,9,160.61,0,0.0,0.0,0,6.5325,14.1441,22.0836,37.4663,64.8131,102.246,129.959,144.193,152.767,160.61,167.947,174.907,184.167,194.218,108.228,61.3172,35.7382,22.7554,10.4445
98089,104.539,-1.90352,0.665226,-0.0122775,0.227956,0.0,10461.2,3,0.88,0.0,0.040006256002540874,195,FAST_BEND,150.457,9,150.457,0,0.0,0.0,0,6.47204,13.7394,21.0648,34.5573,56.4921,82.8943,110.461,131.668,141.727,150.457,158.399,165.805,175.53,185.974,200.0,67.1782,37.6122,23.469,10.5499
98088,105.318,-2.29581,0.674842,-0.0208263,0.227562,0.0,10537.9,3,0.88,0.0,-0.005877220949636004,195,FAST_BEND,141.441,9,141.441,0,0.011045172413793096,0.0,0,6.42201,13.4264,20.3063,32.5209,51.2026,71.9496,91.8194,118.654,131.498,141.441,150.102,157.995,168.197,179.023,197.745,72.7995,39.2826,24.085,10.6401
98087,106.111,-2.52249,0.681774,-0.0267268,0.227623,0.0,10599.8,3,0.88,0.0,-0.049591611096726,195,FAST_BEND,134.459,9,134.459,0,0.03271344827586206,0.0,0,6.38547,13.2136,19.8065,31.2386,48.0782,65.9193,82.215,104.929,123.039,134.459,143.836,152.17,162.774,173.904,192.987,77.2889,40.5384,24.5374,10.7067
98086,106.919,-2.5575,0.686722,-0.029572,0.22803,0.0,10645.9,3,0.88,0.0,-0.088402503351011,195,FAST_BEND,130.598,9,130.598,0,0.04469586206896548,0.0,0,6.36497,13.1071,19.5648,30.6412,46.6816,63.3283,78.2297,98.5327,118.082,130.598,140.403,148.976,159.785,171.062,190.311,79.6829,41.1862,24.7696,10.7425
98085,107.741,-2.38964,0.690472,-0.0291953,0.228678,0.0,10679.7,3,0.88,0.0,-0.11988792403695829,195,FAST_BEND,130.588,9,130.588,0,0.044726896551724155,0.0,0,6.36189,13.1092,19.5787,30.6911,46.8193,63.6018,78.6637,99.2444,118.406,130.588,140.258,148.75,159.484,170.701,189.875,79.4028,41.1227,24.7527,10.7439
98084,108.566,-2.04365,0.69444,-0.0257169,0.229403,0.0,10710.6,3,0.88,0.0,-0.14217342148918558,195,FAST_BEND,134.124,9,134.124,0,0.033753103448275874,0.0,0,6.37686,13.2188,19.8441,31.3779,48.4729,66.7236,83.5197,107.135,123.337,134.124,143.189,151.321,161.73,172.702,191.58,76.593,40.3765,24.4944,10.7108
98083,109.383,-1.56215,0.702604,-0.0195485,0.230082,0.0,10751.1,3,0.88,0.0,-0.154137242645739,195,FAST_BEND,140.1,9,140.1,0,0.015206896551724155,0.0,0,6.40892,13.4293,20.351,32.705,51.7634,73.1633,93.8939,119.182,130.712,140.1,148.42,156.071,166.023,176.636,195.071,72.0438,39.1016,24.0388,10.6478
98082,110.183,-1.00224,0.710625,-0.0113358,0.230546,0.0,10810.5,3,0.88,0.0,-0.15551269952278515,195,FAST_BEND,147.366,9,147.366,0,0.0,0.0,0,6.45626,13.7294,21.0823,34.6829,56.9544,84.03,111.917,129.633,139.04,147.366,155.019,162.2,171.676,181.896,199.828,66.7503,37.5146,23.4517,10.5619
98081,110.963,-0.412394,0.718023,-0.00177664,0.230644,0.0,10888.7,3,0.88,0.0,-0.14678939153553805,215,STRAIGHT,155.11,9,155.11,0,0.0,0.0,0,6.51664,14.106,22.0184,37.3376,64.5355,101.69,125.997,139.337,147.543,155.11,162.226,169.002,178.046,187.894,108.646,61.478,35.8138,22.7976,10.461
98080,111.729,0.176255,0.724661,0.00845021,0.230275,0.0,10978.4,3,0.88,0.0,-0.1290611864171548,215,STRAIGHT,162.779,9,162.779,0,0.0,0.0,0,6.58723,14.5429,23.1335,40.6982,75.3101,120.773,136.84,148.31,155.755,162.779,169.481,175.927,184.604,194.123,94.4144,56.672,34.1475,22.1308,10.3521
98079,112.49,0.734016,0.733275,0.0187091,0.229379,0.0,11067.9,3,0.88,0.0,-0.10387608082927918,215,STRAIGHT,169.98,9,169.98,0,0.0,0.0,0,6.66479,15.0208,24.3898,44.7691,90.5161,132.547,146.018,156.417,163.35,169.98,176.365,182.549,190.924,200.0,83.4356,52.5313,32.6132,21.4926,10.2418
98078,113.252,1.22773,0.746086,0.0283911,0.227903,0.0,11150.6,3,0.88,0.0,-0.07312742937679924,215,STRAIGHT,176.388,9,176.388,0,0.0,0.0,0,6.74567,15.5145,25.7278,49.4698,110.669,141.609,153.758,163.472,170.047,176.388,182.533,188.512,196.646,102.379,75.1421,49.1175,31.2716,20.9137,10.1355
98077,114.017,1.63187,0.757551,0.0369192,0.225857,0.0,11229.3,3,0.88,0.0,-0.03896362311498637,215,STRAIGHT,181.722,9,181.722,0,0.0,0.0,0,6.8254,15.9921,27.0576,54.5487,122.8,148.655,160.014,169.269,175.592,181.722,187.687,193.51,111.944,91.4076,69.043,46.4275,30.1596,20.417,10.0381
98076,114.788,1.91776,0.76678,0.0437675,0.223279,0.0,11299.9,3,0.88,0.0,-0.003691588817189867,215,STRAIGHT,185.735,9,185.735,0,0.0,0.0,0,6.89916,16.4161,28.2589,59.4997,130.155,153.796,164.66,173.607,179.755,185.735,191.57,197.279,100.034,84.0843,64.76,44.4344,29.2989,20.0195,9.95388
98075,115.57,2.06244,0.773553,0.0485041,0.220231,0.0,11360.5,3,0.88,0.0,0.030346877513353257,215,STRAIGHT,188.234,9,188.234,0,0.0,0.0,0,6.96231,16.7487,29.1972,63.566,134.523,157.009,167.568,176.32,182.352,188.234,193.982,114.569,93.7497,79.5743,62.0239,43.1051,28.7009,19.7327,9.8863
98074,116.362,2.05075,0.77839,0.0508074,0.216815,0.0,11411.4,3,0.88,0.0,0.0608921181455433,215,STRAIGHT,189.076,9,189.076,0,0.0,0.0,0,7.01063,16.9564,29.7473,65.9014,136.301,158.233,168.634,177.28,183.25,189.076,194.776,107.621,90.8171,77.4218,60.6748,42.4177,28.3729,19.5647,9.83808
98073,117.16,1.88138,0.782148,0.0505369,0.213144,0.0,11456.6,3,0.88,0.0,0.08593776991348993,215,STRAIGHT,188.211,9,188.211,0,0.0,0.0,0,7.04138,17.0199,29.8363,65.9608,135.636,157.462,167.826,176.446,182.399,188.211,193.898,108.034,90.8478,77.4092,60.627,42.3553,28.3161,19.5188,9.8108
98072,117.958,1.57163,0.788378,0.0477968,0.209348,0.0,11503.2,3,0.88,0.0,0.10393625098521783,215,STRAIGHT,185.717,9,185.717,0,0.0,0.0,0,7.05399,16.9413,29.4763,63.8415,132.672,154.794,165.234,173.902,179.882,185.717,191.423,197.049,93.7601,79.4729,61.8386,42.8967,28.5214,19.5914,9.80441
98071,118.748,1.15888,0.795887,0.0429258,0.205582,0.0,11558.2,3,0.88,0.0,0.11395613570788668,215,STRAIGHT,181.798,9,181.798,0,0.0,0.0,0,7.04988,16.7426,28.758,60.2103,127.577,150.444,161.072,169.857,175.906,181.798,187.556,193.194,99.7274,83.6716,64.2976,44.0128,28.9693,19.7721,9.81745
98070,119.526,0.685993,0.803091,0.0364296,0.201993,0.0,11625.0,3,0.88,0.0,0.11574408240876319,215,STRAIGHT,176.754,9,176.754,0,0.0,0.0,0,7.0321,16.4586,27.8135,55.9099,120.488,144.701,155.639,164.614,170.771,176.754,182.59,188.297,196.144,90.1751,68.0098,45.6631,29.6301,20.045,9.84714
98069,120.292,0.19224,0.809769,0.0288734,0.198701,0.0,11702.1,3,0.88,0.0,0.11342163215866037,215,STRAIGHT,170.918,9,170.918,0,0.0,0.0,0,7.00438,16.1262,26.7715,51.6055,111.283,137.878,149.266,158.508,164.811,170.918,176.859,182.656,190.567,99.2807,72.9977,47.7974,30.4672,20.3902,9.88992
98068,121.049,-0.286706,0.8172,0.0207587,0.195812,0.0,11783.0,3,0.88,0.0,0.10331214413730949,215,STRAIGHT,164.59,9,164.59,0,0.0,0.0,0,6.96994,15.775,25.7253,47.66,98.4022,130.217,142.243,151.837,158.329,164.59,170.659,176.567,184.61,193.536,79.3258,50.3692,31.4452,20.7892,9.94256
98067,121.804,-0.729894,0.829022,0.0125488,0.193392,0.0,11861.1,3,0.88,0.0,0.0866925107957616,215,STRAIGHT,158.059,9,158.059,0,0.0,0.0,0,6.93183,15.4287,24.7399,44.2362,84.5603,121.907,134.84,144.889,151.614,158.059,164.28,170.316,178.507,187.562,87.036,53.3102,32.522,21.2217,10.0015
98066,122.555,-1.11858,0.840058,0.00469524,0.191495,0.0,11940.2,3,0.88,0.0,0.06507240619694259,195,FAST_BEND,151.632,9,151.632,0,0.0,0.0,0,6.89283,15.1064,23.8595,41.3883,74.5487,113.087,127.348,137.973,144.974,151.632,158.022,164.197,172.548,181.75,96.0374,56.501,33.6419,21.6633,10.063
98065,123.308,-1.43656,0.849292,-0.00235313,0.19012,0.0,12016.2,3,0.88,0.0,0.04015272956387177,195,FAST_BEND,145.647,9,145.647,0,0.0,0.0,0,6.85595,14.8243,23.116,39.1232,67.393,103.807,120.122,131.449,138.76,145.647,152.215,158.532,167.043,176.389,193.143,59.7383,34.7295,22.0841,10.1223
98064,124.065,-1.66018,0.856458,-0.00816679,0.189245,0.0,12086.1,3,0.88,0.0,0.01377243995732122,195,FAST_BEND,140.474,9,140.474,0,0.014046206896551757,0.0,0,6.82398,14.596,22.5321,37.4278,62.4451,93.9518,113.619,125.736,133.365,140.474,147.209,153.657,162.309,171.78,188.646,62.7242,35.6923,22.4502,10.1745
98063,124.83,-1.76905,0.861762,-0.0123872,0.188814,0.0,12148.7,3,0.88,0.0,-0.01218757007471677,195,FAST_BEND,136.464,9,136.464,0,0.026491034482758625,0.0,0,6.79944,14.4315,22.122,36.2799,59.2771,86.9266,108.411,121.281,129.177,136.464,143.328,149.874,158.63,168.191,185.176,65.1016,36.4333,22.7284,10.2147
98062,125.601,-1.7527,0.865777,-0.0147452,0.18875,0.0,12204.6,4,0.88,0.0,-0.035903011566641184,195,FAST_BEND,133.912,9,133.912,0,0.034411034482758604,0.0,0,6.78439,14.3383,21.8949,35.6617,57.6324,83.4257,105.168,118.495,126.534,133.912,140.837,147.428,156.231,165.829,182.862,66.5213,36.8668,22.8906,10.239
98061,125.99,-1.54145,0.872626,-0.0149356,0.188955,0.0,9898.12,4,1.0,0.0,-0.05555766118556644,195,FAST_BEND,133.113,9,133.113,0,0.036890689655172414,0.0,0,6.78142,14.3272,21.8711,35.6035,57.4887,83.1338,104.589,117.786,125.774,133.113,140.008,146.573,155.346,164.915,181.906,66.6504,36.9088,22.9078,10.2427
98060,125.875,-1.19673,0.870098,-0.0128149,0.18935,0.0,9901.44,4,1.0,0.0,-0.06950974150004406,195,FAST_BEND,134.164,9,134.164,0,0.03362896551724142,0.0,0,6.79211,14.4048,22.0656,36.1418,58.932,86.2116,106.747,119.251,126.993,134.164,140.933,147.4,156.065,165.538,182.396,65.3846,36.5279,22.7681,10.2238
98059,125.76,-0.830225,0.864208,-0.00898564,0.189705,0.0,9339.85,4,1.0,0.0,-0.07702136799806693,195,FAST_BEND,136.501,9,136.501,0,0.026376206896551707,0.0,0,6.81463,14.554,22.4363,37.1744,61.7624,92.4386,110.506,122.154,129.563,136.501,143.095,149.423,157.933,167.269,183.935,63.2004,35.8499,22.5139,10.1869
98058,126.102,-0.459746,0.865368,-0.00403559,0.189918,0.0,9837.53,4,1.0,0.0,-0.07808787330562848,195,FAST_BEND,139.586,9,139.586,0,0.016802068965517204,0.0,0,6.8462,14.7564,22.9423,38.614,65.8767,99.7237,114.949,125.817,132.893,139.586,145.991,152.167,160.506,169.687,186.138,60.5747,35.004,22.1896,10.1378
98057,126.77,-0.0724503,0.881165,0.00163662,0.189865,0.0,9948.13,4,0.88,0.0,-0.07310951607461474,195,FAST_BEND,143.071,9,143.071,0,0.005986551724137938,0.0,0,6.8855,15.0016,23.5607,40.4243,71.3527,106.094,119.616,129.833,136.607,143.071,149.293,155.319,163.487,172.509,104.93,57.8102,34.0753,21.8247,10.0799
98056,127.438,0.294086,0.899914,0.00757825,0.189486,0.0,9904.47,4,1.0,0.0,-0.0628780280414738,195,FAST_BEND,146.609,9,146.609,0,0.0,0.0,0,6.93016,15.2738,24.2556,42.5302,78.1912,111.727,124.128,133.829,140.347,146.609,152.667,158.556,166.564,175.437,92.3662,55.1592,33.1459,21.45,10.0175
98055,128.105,0.595438,0.91894,0.0132024,0.188713,0.0,10011.0,4,0.88,0.0,-0.04864405770402518,195,FAST_BEND,149.803,9,149.803,0,0.0,0.0,0,6.97671,15.549,24.9652,44.7586,86.0318,116.44,128.084,137.393,143.706,149.803,155.723,161.495,169.364,178.106,86.0137,52.8464,32.3009,21.1,9.95599
98054,128.765,0.816803,0.934375,0.0181336,0.187549,0.0,9973.61,4,1.0,0.0,-0.03182053816448891,195,FAST_BEND,152.428,9,152.428,0,0.0,0.0,0,7.02236,15.808,25.6373,46.939,93.6735,120.175,131.293,140.309,146.462,152.428,158.237,163.913,171.668,180.299,81.1228,50.9507,31.5818,20.7941,9.89882
98053,129.424,0.943768,0.943376,0.0219889,0.18599,0.0,10087.9,4,0.88,0.0,-0.013960793304447019,195,FAST_BEND,154.267,9,154.267,0,0.0,0.0,0,7.06413,16.0291,26.2084,48.8325,98.3799,122.803,133.562,142.366,148.401,154.267,159.991,165.593,173.258,181.802,77.6229,49.5321,31.0241,20.5497,9.84928
98052,130.077,0.987014,0.945413,0.0246539,0.184101,0.0,10060.1,4,1.0,0.0,0.0035397823240298915,215,STRAIGHT,155.281,9,155.281,0,0.0,0.0,0,7.10032,16.2013,26.6436,50.2789,101.105,124.366,134.883,143.537,149.487,155.281,160.942,166.489,174.087,182.581,75.3192,48.5619,30.6284,20.37,9.80862
98051,130.731,0.949909,0.942506,0.0259927,0.181942,0.0,10182.6,4,1.0,0.0,0.019393406252399024,215,STRAIGHT,155.409,9,155.409,0,0.0,0.0,0,7.12915,16.3131,26.9069,51.1115,102.226,124.847,135.211,143.769,149.663,155.409,161.028,166.537,174.089,182.555,74.1344,48.0385,30.4019,20.26,9.77828
98050,131.425,0.852183,0.937855,0.0261048,0.179607,0.0,10251.0,4,0.88,0.0,0.03264138379756321,195,FAST_BEND,154.732,9,154.732,0,0.0,0.0,0,7.15034,16.3655,27.0,51.3171,102.061,124.37,134.652,143.154,149.015,154.732,160.326,165.812,173.336,181.773,73.9017,47.9076,30.3277,20.2139,9.75792
98049,132.084,0.699623,0.934327,0.0250436,0.177185,0.0,10215.3,4,1.0,0.0,0.04254761172265075,195,FAST_BEND,153.295,9,153.295,0,0.0,0.0,0,7.16345,16.3587,26.9257,50.908,100.738,123.0,133.258,141.741,147.59,153.295,158.879,164.356,171.867,180.273,74.5725,48.1514,30.3998,20.2299,9.74771
98048,132.736,0.500608,0.933035,0.0229217,0.17477,0.0,10336.8,4,1.0,0.0,0.048619282659343954,195,FAST_BEND,151.174,9,151.174,0,0.0,0.0,0,7.16849,16.2975,26.701,49.9693,98.3717,120.826,131.113,139.61,145.464,151.174,156.76,162.239,169.752,178.146,76.1174,48.7503,30.6095,20.304,9.74741
98047,133.43,0.271668,0.937273,0.0199674,0.172443,0.0,10401.2,4,0.88,0.0,0.0506831531419534,195,FAST_BEND,148.513,9,148.513,0,0.0,0.0,0,7.16657,16.1935,26.3636,48.6666,95.1365,118.013,128.374,136.911,142.787,148.513,154.112,159.602,167.129,175.535,78.4592,49.6579,30.9352,20.4269,9.75567
98046,134.083,0.0353228,0.944256,0.0164649,0.170297,0.0,10363.9,4,1.0,0.0,0.04888499271829087,195,FAST_BEND,145.491,9,145.491,0,0.0,0.0,0,7.1591,16.061,25.9581,47.1818,91.2331,114.761,125.233,133.831,139.738,145.491,151.111,156.619,164.166,172.592,81.4865,50.8109,31.3489,20.5862,9.77076
98045,134.729,-0.187675,0.952566,0.0127419,0.168368,0.0,10484.6,4,1.0,0.0,0.0436802561025979,195,FAST_BEND,142.317,9,142.317,0,0.008326551724137909,0.0,0,7.1483,15.9167,25.5322,45.6887,86.9058,111.31,121.917,130.589,136.534,142.317,147.962,153.49,161.062,169.51,85.1324,52.1181,31.8128,20.7655,9.78998
98044,135.416,-0.393772,0.960848,0.00901347,0.166703,0.0,10550.3,4,0.88,0.0,0.03581781000413028,195,FAST_BEND,139.129,9,139.129,0,0.01822034482758624,0.0,0,7.13537,15.7706,25.1136,44.2779,82.2822,107.823,118.579,127.329,133.315,139.129,144.8,150.35,157.946,166.417,90.7669,53.5142,32.3008,20.9539,9.81176
98043,136.065,-0.557644,0.96869,0.0055654,0.165311,0.0,10512.8,4,1.0,0.0,0.025737201266824775,195,FAST_BEND,136.116,9,136.116,0,0.02757103448275858,0.0,0,7.12232,15.6357,24.7358,43.0461,78.004,104.528,115.429,124.252,130.274,136.116,141.809,147.377,154.995,163.485,179.054,54.8849,32.7715,21.1346,9.83342
98042,136.708,-0.665336,0.976298,0.00268638,0.164205,0.0,10631.4,4,1.0,0.0,0.01456460978982669,195,FAST_BEND,133.471,9,133.471,0,0.03577965517241378,0.0,0,7.11108,15.5243,24.4285,42.0693,74.7621,101.678,112.689,121.564,127.611,133.471,139.179,144.757,152.386,160.887,176.375,56.0904,33.1779,21.2895,9.85218
98041,137.395,-0.727709,0.983682,0.000468075,0.163338,0.0,10694.1,4,1.0,0.0,0.003164452423578429,195,FAST_BEND,131.26,9,131.26,0,0.04264137931034486,0.0,0,7.10264,15.4401,24.198,41.3491,72.4492,99.3665,110.439,119.338,125.394,131.26,136.971,142.552,150.181,158.682,174.128,57.0572,33.4983,21.4104,9.86663
98040,138.09,-0.73817,0.989876,-0.000953972,0.162669,0.0,10745.3,4,1.0,0.0,-0.007612335561391468,195,FAST_BEND,129.574,9,129.574,0,0.047873793103448234,0.0,0,7.09822,15.3888,24.0561,40.9065,71.0525,97.7256,108.789,117.673,123.719,129.574,135.275,140.846,148.463,156.951,172.367,57.69,33.7041,21.4867,9.875
98039,138.788,-0.690542,0.99539,-0.001495,0.162179,0.0,10793.7,4,1.0,0.0,-0.016979493887038052,195,FAST_BEND,128.468,9,128.468,0,0.051306206896551756,0.0,0,7.09854,15.3737,24.0093,40.7523,70.5555,96.8267,107.799,116.628,122.641,128.468,134.144,139.693,147.283,155.744,171.119,57.923,33.7762,21.5116,9.87619
98038,139.484,-0.589385,1.00063,-0.00117952,0.16177,0.0,10841.9,4,1.0,0.0,-0.02431201130869408,195,FAST_BEND,127.92,9,127.92,0,0.053006896551724136,0.0,0,7.10424,15.3953,24.0565,40.876,70.9032,96.6332,107.443,116.177,122.137,127.92,133.557,139.072,146.622,155.044,170.359,57.7523,33.7139,21.4842,9.86959
98037,140.179,-0.448415,1.00643,-0.000109255,0.161388,0.0,10890.7,4,1.0,0.0,-0.029199226180161776,195,FAST_BEND,127.853,9,127.853,0,0.053214827586206916,0.0,0,7.11509,15.4502,24.1886,41.2507,72.0195,97.0287,107.625,116.236,122.128,127.853,133.441,138.915,146.412,154.785,170.025,57.2296,33.533,21.4104,9.85578
98036,140.87,-0.283652,1.01185,0.00157571,0.16097,0.0,10941.2,4,1.0,0.0,-0.031445296878474596,195,FAST_BEND,128.168,9,128.168,0,0.05223724137931032,0.0,0,7.13065,15.5339,24.3939,41.8451,73.8317,97.8664,108.224,116.694,122.508,128.168,133.7,139.124,146.563,154.877,170.037,56.4339,33.2572,21.2985,9.83567
98035,141.559,-0.107586,1.01684,0.0036962,0.160466,0.0,10992.8,4,1.0,0.0,-0.03107158575609658,195,FAST_BEND,128.738,9,128.738,0,0.050468275862068965,0.0,0,7.15016,15.64,24.6565,42.616,76.2061,98.98,109.093,117.417,123.148,128.738,134.211,139.583,146.959,155.212,170.301,55.4641,32.917,21.1596,9.81069
98034,142.246,0.063559,1.02145,0.00606209,0.159833,0.0,11045.0,4,1.0,0.0,-0.028289252323486894,195,FAST_BEND,129.44,9,129.44,0,0.0482896551724138,0.0,0,7.17266,15.7615,24.9581,43.5131,78.583,100.209,110.088,118.268,123.919,129.44,134.853,140.172,147.484,155.674,170.712,54.4165,32.5434,21.0055,9.78239
98033,142.932,0.220316,1.02577,0.00847262,0.159031,0.0,11096.9,4,1.0,0.0,-0.02319718690525925,195,FAST_BEND,130.144,9,130.144,0,0.04610482758620688,0.0,0,7.19709,15.89,25.2775,44.4739,80.7103,101.405,111.07,119.116,124.689,130.144,135.499,140.767,148.017,156.146,171.156,53.3811,32.1668,20.8479,9.75243
98032,143.616,0.349904,1.02947,0.0107256,0.158039,0.0,11148.2,4,1.0,0.0,-0.0169209355328933,195,FAST_BEND,130.727,9,130.727,0,0.0442955172413793,0.0,0,7.22215,16.0166,25.5904,45.4227,82.4848,102.431,111.907,119.831,125.333,130.727,136.028,141.25,148.441,156.513,171.512,52.4364,31.8156,20.6983,9.72257
98031,144.3,0.441863,1.03308,0.0126591,0.156869,0.0,11198.7,4,1.0,0.0,-0.009714005393159416,195,FAST_BEND,131.095,9,131.095,0,0.04315344827586207,0.0,0,7.24651,16.1327,25.8744,46.2855,83.8416,103.189,112.501,120.318,125.756,131.095,136.348,141.526,148.663,156.682,171.679,51.6368,31.5113,20.5659,9.69442
98030,144.983,0.492688,1.03699,0.014149,0.155523,0.0,11248.3,4,1.0,0.0,-0.002191434804439888,195,FAST_BEND,131.179,9,131.179,0,0.04289275862068965,0.0,0,7.2692,16.2317,26.1109,46.9963,84.7423,103.61,112.782,120.505,125.888,131.179,136.389,141.528,148.617,156.589,171.577,51.0164,31.2683,20.457,9.6691
98029,145.666,0.502076,1.0412,0.015089,0.154023,0.0,11297.4,4,1.0,0.0,0.0050315676676714795,195,FAST_BEND,130.922,9,130.922,0,0.04369034482758622,0.0,0,7.28917,16.3072,26.2822,47.4915,85.1553,103.64,112.695,120.339,125.674,130.922,136.093,141.198,148.246,156.176,171.135,50.6034,31.0992,20.3772,9.64773
98028,146.348,0.467251,1.04526,0.0154324,0.152406,0.0,11346.5,4,1.0,0.0,0.011400270267129064,195,FAST_BEND,130.302,9,130.302,0,0.04561448275862071,0.0,0,7.30568,16.3555,26.3784,47.7347,85.0846,103.265,112.221,119.797,125.091,130.302,135.442,140.517,147.528,155.421,170.324,50.4072,31.009,20.3294,9.63101
98027,147.029,0.394821,1.04962,0.0152013,0.150731,0.0,11395.4,4,1.0,0.0,0.01647923991506576,195,FAST_BEND,129.339,9,129.339,0,0.04860310344827586,0.0,0,7.31837,16.3763,26.3995,47.7261,84.5756,102.509,111.384,118.901,124.16,129.339,134.451,139.501,146.479,154.34,169.159,50.4181,30.9953,20.3128,9.61917
98026,147.708,0.294762,1.05435,0.0144525,0.149025,0.0,11444.4,4,1.0,0.0,0.019968469791784727,195,FAST_BEND,128.072,9,128.072,0,0.0525351724137931,0.0,0,7.32742,16.3717,26.3523,47.4908,83.6909,101.422,110.225,117.692,122.92,128.072,133.158,138.185,145.135,152.968,167.681,50.6175,31.0511,20.3248,9.61189
98025,148.386,0.177332,1.05941,0.0132599,0.14733,0.0,11493.8,4,1.0,0.0,0.021695787751042844,195,FAST_BEND,126.546,9,126.546,0,0.05727103448275861,0.0,0,7.33302,16.345,26.2463,47.0664,82.4989,100.056,108.797,116.22,121.419,126.546,131.609,136.616,143.54,151.347,165.945,50.9852,31.1685,20.3622,9.60886
98024,149.062,0.0497511,1.06464,0.0117302,0.145693,0.0,11543.4,4,1.0,0.0,0.02162739000705358,195,FAST_BEND,124.826,9,124.826,0,0.0628177655172414,0.0,0,7.33558,16.3007,26.0958,46.5062,81.084,98.4859,107.169,114.55,119.723,124.826,129.868,134.855,141.756,149.538,164.022,51.4905,31.3358,20.4201,9.60947
98023,149.736,-0.077767,1.06788,0.010006,0.14415,0.0,11593.3,4,1.0,0.0,0.019880583062326165,195,FAST_BEND,122.997,9,122.997,0,0.07068877241379311,0.0,0,7.3359,16.2456,25.9199,45.877,79.5529,96.8037,105.43,112.77,117.917,122.997,128.018,132.986,139.863,147.621,162.003,52.0879,31.5354,20.4915,9.61273
98022,150.408,-0.194367,1.07102,0.00824499,0.142724,0.0,11643.2,4,1.0,0.0,0.016302078111107454,195,FAST_BEND,121.151,9,121.151,0,0.07863293793103451,0.0,0,7.33495,16.1872,25.7389,45.2461,78.0188,95.1114,103.679,110.975,116.095,121.151,126.15,131.098,137.95,145.684,159.981,52.7214,31.7468,20.5678,9.61737
98021,151.079,-0.29075,1.07451,0.00661135,0.141432,0.0,11692.9,4,1.0,0.0,0.013367704051108112,195,FAST_BEND,119.382,9,119.382,0,0.08624573793103447,0.0,0,7.33384,16.1329,25.5729,44.6765,76.5939,93.5101,102.013,109.262,114.352,119.382,124.357,129.284,136.109,143.817,158.046,53.326,31.9469,20.64,9.62197
98020,151.749,-0.353203,1.07747,0.00519764,0.140283,0.0,11742.9,4,1.0,0.0,0.00836792225961944,195,FAST_BEND,117.742,9,117.742,0,0.09330339310344826,0.0,0,7.33315,16.087,25.4323,44.198,75.3375,92.0547,100.485,107.683,112.742,117.742,122.691,127.595,134.39,142.069,156.244,53.8604,32.1217,20.7024,9.62572
98019,152.417,-0.389231,1.07902,0.00407827,0.139271,0.0,11792.8,4,1.0,0.0,0.0031710484097546687,195,FAST_BEND,116.271,9,116.271,0,0.09963376551724137,0.0,0,7.33349,16.0529,25.3254,43.8325,74.2935,90.7885,99.1388,106.279,111.302,116.271,121.192,126.07,132.833,140.479,154.605,54.2871,32.2589,20.7504,9.62785
98018,153.086,-0.39373,1.08115,0.00333023,0.138383,0.0,11841.2,4,1.0,0.0,-0.0018115101754598347,195,FAST_BEND,115.011,9,115.011,0,0.1050561103448276,0.0,0,7.33553,16.0342,25.2608,43.6029,73.5011,89.7508,98.014,105.092,110.076,115.011,119.9,124.75,131.478,139.089,153.161,54.5664,32.3453,20.7788,9.62749
