step,speedX,speedY,speedZ,angle,trackPos,damage,rpm,gear,accel,brake,steer,targetSpeed,section,phase,front,front_delta,best_i,best_distance,anglePlan,severity,desired_track_pos,emergency_front_brake,stability_mode,stuck_counter,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
99957,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,8964.44,1,0.45,0.0,-0.14564916308779863,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,44,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99956,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9073.21,1,0.45,0.0,-0.14565339425404095,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,45,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99955,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9183.03,1,0.45,0.0,-0.14565686381035964,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,46,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99954,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9293.92,1,0.45,0.0,-0.14565970884654098,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,47,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99953,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9405.86,1,0.45,0.0,-0.14566204177620967,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,48,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99952,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9518.43,1,0.45,0.0,-0.145663954778538,181,SHALLOW,APEX,62.0267,0.0,4,90.9268,-4,0.38260171114337566,-0.12,0.0,False,49,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99951,-0.0172473,0.0142972,0.00250507,0.00871485,0.33345,0.0,9742.55,1,0.45,0.0,-0.14522127389645714,181,SHALLOW,APEX,61.8894,-0.1372999999999962,4,90.6279,-4,0.3833864945916515,-0.12,0.0,False,50,5.70581,12.6459,22.5469,139.769,90.6279,77.1414,71.4874,67.1892,64.4279,61.8894,59.5475,57.3807,54.6057,51.7549,47.1633,40.0059,31.0009,22.7403,11.2174
99950,0.0479417,-0.00359939,0.00297909,0.00860756,0.333452,0.0,5249.36,1,0.45,0.0,-0.14492748061607813,181,SHALLOW,APEX,61.9188,0.02939999999999543,4,90.6922,-4,0.3832180932123411,-0.12,0.0,False,51,5.70517,12.6417,22.5268,139.924,90.6922,77.188,71.5272,67.2241,64.4599,61.9188,59.5747,57.406,54.6286,51.7753,47.1801,40.0187,31.0099,22.7458,11.2186
99949,0.114522,-0.00199028,0.00300954,0.00858754,0.333449,0.0,5264.23,1,0.45,0.0,-0.14470905100956682,181,SHALLOW,APEX,61.9239,0.005100000000005878,4,90.7036,-4,0.38318858562613434,-0.12,0.0,False,52,5.70508,12.6409,22.5234,139.952,90.7036,77.1961,71.5342,67.2301,64.4655,61.9239,59.5794,57.4103,54.6324,51.7788,47.1828,40.0208,31.0114,22.7468,11.2188
99948,0.215369,-0.0130384,0.00232745,0.00848692,0.333444,0.0,5235.99,1,0.45,0.0,-0.14460572817731587,181,SHALLOW,APEX,61.9513,0.02740000000000009,4,90.764,-4,0.38303107114337565,-0.12,0.0,False,53,5.70453,12.6371,22.5051,140.097,90.764,77.2393,71.5711,67.2629,64.4954,61.9513,59.6046,57.4337,54.6536,51.7978,47.1985,40.0326,31.0198,22.7518,11.2198
99947,0.534353,-0.0161552,0.00486124,0.00852412,0.333424,0.0,5235.99,1,0.45,0.0,-0.14447723033990603,181,SHALLOW,APEX,61.9385,-0.012800000000005696,4,90.7379,-4,0.3831021152813067,-0.12,0.0,False,54,5.70492,12.6391,22.5144,140.037,90.7379,77.2201,71.5545,67.2478,64.4817,61.9385,59.5927,57.4225,54.6434,51.7885,47.1908,40.0266,31.0155,22.7493,11.2193
99946,0.921013,-0.0409125,0.0116424,0.00844639,0.333385,0.0,5235.99,1,0.45,0.0,-0.14439588627523633,181,SHALLOW,APEX,61.9554,0.016899999999999693,4,90.7778,-4,0.3830017870054446,-0.12,0.0,False,55,5.7048,12.6369,22.5047,140.139,90.7778,77.2478,71.5779,67.2682,64.5002,61.9554,59.6082,57.4366,54.6558,51.7994,47.1994,40.033,31.02,22.752,11.2198
99945,1.31547,-0.0472237,0.020604,0.00852745,0.333334,0.0,5235.99,1,0.45,0.0,-0.14423424483612257,181,SHALLOW,APEX,61.9252,-0.03020000000000067,4,90.7176,-4,0.3831677511433757,-0.12,0.0,False,56,5.70571,12.6414,22.5269,140.004,90.7176,77.2031,71.5389,67.2332,64.4677,61.9252,59.58,57.4103,54.6317,51.7775,47.1808,40.0182,31.0097,22.7459,11.2185
99944,1.70613,-0.0598502,0.0291968,0.00854271,0.333271,0.0,5235.99,1,0.45,0.0,-0.144057525514928,181,SHALLOW,APEX,61.9111,-0.014099999999999113,4,90.694,-4,0.38323982976406534,-0.12,0.0,False,57,5.70634,12.6437,22.5388,139.959,90.694,77.184,71.5218,67.2175,64.4528,61.9111,59.5667,57.3975,54.6197,51.7662,47.1708,40.0102,31.0042,22.7426,11.2178
99943,2.10836,-0.0617387,0.035808,0.00867623,0.333199,0.0,5235.99,1,0.45,0.0,-0.14377389938937848,181,SHALLOW,APEX,61.8617,-0.049399999999998556,4,90.5948,-4,0.3835121801088929,-0.12,0.0,False,58,5.70773,12.6508,22.5752,139.738,90.5948,77.1105,71.4575,67.1601,64.3996,61.8617,59.5204,57.3543,54.5803,51.7302,47.1401,39.9862,30.9874,22.7326,11.2157
99942,2.46895,-0.066815,0.0395165,0.00877016,0.333122,0.0,5235.99,1,0.45,0.0,-0.1434345176187436,181,SHALLOW,APEX,61.821,-0.04070000000000107,4,90.5168,-4,0.38373209045372053,-0.12,0.0,False,59,5.70893,12.6566,22.6059,139.569,90.5168,77.0514,71.4057,67.1135,64.3563,61.821,59.4823,57.3185,54.5472,51.6999,47.1141,39.9656,30.9731,22.7244,11.214
99941,2.86962,-0.0545594,0.0398348,0.00908869,0.333054,0.0,5235.99,1,0.45,0.0,-0.14286558223580184,181,SHALLOW,APEX,61.716,-0.10499999999999687,4,90.3006,-4,0.38431739252268604,-0.12,0.0,False,60,5.71137,12.6713,22.6809,139.072,90.3006,76.8924,71.2679,66.9909,64.2429,61.716,59.3848,57.2274,54.4643,51.6251,47.0512,39.9169,30.9389,22.7041,11.2099
99940,3.22851,-0.0792109,0.039967,0.00926274,0.332954,0.0,5235.99,1,0.45,0.0,-0.1421738756345773,181,SHALLOW,APEX,61.6484,-0.06759999999999877,4,90.1679,-4,0.38468642562613425,-0.12,0.0,False,61,5.71323,12.681,22.7322,138.779,90.1679,76.7928,71.1809,66.9129,64.1704,61.6484,59.3217,57.1683,54.41,51.5757,47.0091,39.8837,30.9159,22.6906,11.2072
99939,3.71844,-0.0850898,0.041947,0.00959175,0.332839,0.0,5235.99,1,0.45,0.0,-0.14126670496447402,181,SHALLOW,APEX,61.5339,-0.1144999999999996,4,89.9359,-4,0.38532017045372047,-0.12,0.0,False,62,5.71613,12.6974,22.818,138.257,89.9359,76.6209,71.0317,66.7797,64.0471,61.5339,59.2148,57.0683,54.3187,51.4928,46.9391,39.8291,30.8776,22.668,11.2026
