step,speedX,speedY,speedZ,angle,trackPos,damage,rpm,gear,accel,brake,steer,targetSpeed,section,phase,front,front_delta,best_i,best_distance,anglePlan,severity,desired_track_pos,emergency_front_brake,stability_mode,stuck_counter,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
99954,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9293.92,1,0.45,0.0,-0.11530874192733544,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,47,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99953,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9405.86,1,0.45,0.0,-0.1153127111102989,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,48,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99952,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,0.0,9518.43,1,0.45,0.0,-0.11531602537807338,206,SHALLOW,EXIT,62.0267,0.0,3,140.486,-7,0.38441262722323044,0.0,0.0,False,49,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
99951,-0.0170879,0.0142021,0.00250085,0.00871485,0.33345,0.0,9742.55,1,0.45,0.0,-0.11491423471320752,206,SHALLOW,EXIT,61.8894,-0.1372999999999962,3,139.768,-7,0.3848292617059891,0.0,0.0,False,50,5.70581,12.6459,22.547,139.768,90.6275,77.1413,71.4874,67.1892,64.4279,61.8894,59.5475,57.3807,54.6057,51.7548,47.1633,40.0059,31.0008,22.7403,11.2174
99950,0.0482655,-0.00322133,0.00295881,0.00860661,0.333452,0.0,5249.36,1,0.45,0.0,-0.11464100959978041,206,SHALLOW,EXIT,61.9191,0.029699999999998283,3,139.925,-7,0.3847391375680581,0.0,0.0,False,51,5.70516,12.6416,22.5267,139.925,90.6926,77.1882,71.5274,67.2243,64.4602,61.9191,59.575,57.4061,54.6287,51.7755,47.1802,40.0187,31.01,22.7458,11.2186
99949,0.114808,-0.00161976,0.00297832,0.00858515,0.333449,0.0,5264.23,1,0.45,0.0,-0.11443501039776058,206,SHALLOW,EXIT,61.9245,0.005400000000001626,3,139.955,-7,0.3847227513611615,0.0,0.0,False,52,5.70506,12.6408,22.5231,139.955,90.7052,77.1972,71.5352,67.2309,64.4663,61.9245,59.58,57.4109,54.6328,51.7793,47.1832,40.0211,31.0116,22.7469,11.2188
99948,0.215725,-0.0127824,0.00228817,0.00848263,0.333444,0.0,5235.99,1,0.45,0.0,-0.11433212146521005,206,SHALLOW,EXIT,61.9526,0.028099999999994907,3,140.103,-7,0.3846374823956443,0.0,0.0,False,53,5.70451,12.6369,22.5044,140.103,90.7662,77.241,71.5726,67.2641,64.4968,61.9526,59.6057,57.4346,54.6545,51.7985,47.1991,40.0331,31.0201,22.752,11.2199
99947,0.534647,-0.0153712,0.00482569,0.00851553,0.333424,0.0,5235.99,1,0.45,0.0,-0.11421045431383882,206,SHALLOW,EXIT,61.941,-0.011599999999994282,3,140.049,-7,0.3846726823956442,0.0,0.0,False,54,5.70487,12.6387,22.5129,140.049,90.7432,77.2239,71.5577,67.2507,64.4843,61.941,59.5949,57.4247,54.6453,51.7901,47.1921,40.0277,31.0163,22.7497,11.2194
99946,0.92194,-0.0374275,0.0116115,0.00842636,0.333389,0.0,5235.99,1,0.45,0.0,-0.11414261252604943,206,SHALLOW,EXIT,61.961,0.01999999999999602,3,140.168,-7,0.38461199274047186,0.0,0.0,False,55,5.70466,12.636,22.5008,140.168,90.7897,77.2567,71.5854,67.2749,64.5063,61.961,59.6133,57.4414,54.6603,51.8034,47.2026,40.0353,31.0217,22.7531,11.22
99945,1.3162,-0.0416581,0.0205903,0.00848931,0.333342,0.0,5235.99,1,0.45,0.0,-0.11401843565666986,206,SHALLOW,EXIT,61.936,-0.02499999999999858,3,140.06,-7,0.38468785480943735,0.0,0.0,False,56,5.70543,12.6397,22.5193,140.06,90.7412,77.22,71.5535,67.246,64.4794,61.936,59.59,57.4196,54.6401,51.7851,47.187,40.023,31.0131,22.748,11.2189
99944,1.70657,-0.0524505,0.0291922,0.00847977,0.333285,0.0,5235.99,1,0.45,0.0,-0.11389832299579923,206,SHALLOW,EXIT,61.9292,-0.006799999999998363,3,140.052,-7,0.38470848929219603,0.0,0.0,False,57,5.70585,12.6409,22.5262,140.052,90.7327,77.2123,71.5458,67.239,64.4725,61.9292,59.5832,57.4129,54.6337,51.7788,47.1812,40.0181,31.0098,22.7461,11.2186
99943,2.10278,-0.0513336,0.0358177,0.0085904,0.333221,0.0,5235.99,1,0.45,0.0,-0.11369745056927488,206,SHALLOW,EXIT,61.8862,-0.04299999999999926,3,139.864,-7,0.38483897205081663,0.0,0.0,False,58,5.70704,12.647,22.5576,139.864,90.6479,77.1488,71.4905,67.189,64.4262,61.8862,59.5431,57.3754,54.5992,51.7474,47.1543,39.997,30.9951,22.7375,11.2168
99942,2.44454,-0.0474509,0.0395685,0.00862759,0.333149,0.0,5235.99,1,0.45,0.0,-0.11349969000433563,206,SHALLOW,EXIT,61.8615,-0.02470000000000283,3,139.777,-7,0.3849139237749546,0.0,0.0,False,59,5.70788,12.6504,22.5774,139.777,90.6043,77.1148,71.4599,67.1615,64.4001,61.8615,59.5199,57.3533,54.5787,51.7281,47.1375,39.9836,30.9858,22.7322,11.2158
99941,2.82658,-0.0398172,0.0398983,0.008897,0.333094,0.0,5235.99,1,0.45,0.0,-0.1131056809532562,206,SHALLOW,EXIT,61.7705,-0.09100000000000108,3,139.352,-7,0.38519006170598913,0.0,0.0,False,60,5.70991,12.6629,22.6421,139.352,90.4181,76.9772,71.3408,67.0554,64.302,61.7705,59.4351,57.2742,54.5066,51.663,47.0826,39.9409,30.9561,22.7147,11.2124
99940,3.23234,-0.0718745,0.0398644,0.0090329,0.333014,0.0,5235.99,1,0.45,0.0,-0.11258685437214655,206,SHALLOW,EXIT,61.7141,-0.05639999999999645,3,139.113,-7,0.3853612065335753,0.0,0.0,False,61,5.71139,12.6707,22.6844,139.113,90.3088,76.895,71.2686,66.9903,64.2415,61.7141,59.3822,57.2245,54.461,51.6213,47.0468,39.9128,30.9366,22.7034,11.2102
99939,3.75014,-0.0695368,0.0419853,0.00928563,0.332912,0.0,5235.99,1,0.45,0.0,-0.11192621510953368,206,SHALLOW,EXIT,61.6205,-0.09360000000000213,3,138.697,-7,0.38564523411978224,0.0,0.0,False,62,5.71373,12.6838,22.7543,138.697,90.1221,76.7557,71.1472,66.882,64.141,61.6205,59.2949,57.1426,54.386,51.5531,46.9889,39.8675,30.9051,22.6849,11.2066
